model	model_nr	dataset	k	n_repeats	threshold	accuracy	precision	recall	specificity	f1	tp	tn	fp	fn
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.0811965811965812	0.943	0.312	0.357	0.967	0.333	10	654	22	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.08262108262108263	0.945	0.323	0.357	0.969	0.339	10	655	21	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.08404558404558404	0.945	0.323	0.357	0.969	0.339	10	655	21	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.08547008547008547	0.946	0.333	0.357	0.970	0.345	10	656	20	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.0868945868945869	0.947	0.345	0.357	0.972	0.351	10	657	19	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.08831908831908833	0.949	0.357	0.357	0.973	0.357	10	658	18	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.08974358974358974	0.949	0.357	0.357	0.973	0.357	10	658	18	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.09116809116809117	0.949	0.357	0.357	0.973	0.357	10	658	18	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.0925925925925926	0.949	0.357	0.357	0.973	0.357	10	658	18	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.09401709401709402	0.949	0.357	0.357	0.973	0.357	10	658	18	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.09544159544159544	0.952	0.385	0.357	0.976	0.370	10	660	16	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.09686609686609687	0.952	0.385	0.357	0.976	0.370	10	660	16	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.0982905982905983	0.952	0.385	0.357	0.976	0.370	10	660	16	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.09971509971509972	0.952	0.385	0.357	0.976	0.370	10	660	16	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.10113960113960115	0.952	0.385	0.357	0.976	0.370	10	660	16	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.10256410256410257	0.952	0.385	0.357	0.976	0.370	10	660	16	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.10398860398860399	0.952	0.385	0.357	0.976	0.370	10	660	16	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.10541310541310542	0.952	0.385	0.357	0.976	0.370	10	660	16	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.10683760683760685	0.952	0.385	0.357	0.976	0.370	10	660	16	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.10826210826210826	0.953	0.400	0.357	0.978	0.377	10	661	15	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.10968660968660969	0.953	0.400	0.357	0.978	0.377	10	661	15	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.11111111111111112	0.953	0.400	0.357	0.978	0.377	10	661	15	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.11253561253561255	0.953	0.400	0.357	0.978	0.377	10	661	15	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.11396011396011396	0.953	0.400	0.357	0.978	0.377	10	661	15	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.11538461538461539	0.955	0.417	0.357	0.979	0.385	10	662	14	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.11680911680911682	0.955	0.417	0.357	0.979	0.385	10	662	14	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.11823361823361823	0.955	0.417	0.357	0.979	0.385	10	662	14	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.11965811965811966	0.955	0.417	0.357	0.979	0.385	10	662	14	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.12108262108262109	0.956	0.435	0.357	0.981	0.392	10	663	13	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.1225071225071225	0.957	0.455	0.357	0.982	0.400	10	664	12	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.12393162393162394	0.957	0.455	0.357	0.982	0.400	10	664	12	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.12535612535612536	0.957	0.455	0.357	0.982	0.400	10	664	12	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.1267806267806268	0.957	0.455	0.357	0.982	0.400	10	664	12	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.12820512820512822	0.957	0.455	0.357	0.982	0.400	10	664	12	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.12962962962962962	0.957	0.455	0.357	0.982	0.400	10	664	12	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.13105413105413105	0.957	0.455	0.357	0.982	0.400	10	664	12	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.13247863247863248	0.957	0.455	0.357	0.982	0.400	10	664	12	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.1339031339031339	0.957	0.455	0.357	0.982	0.400	10	664	12	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.13532763532763534	0.957	0.455	0.357	0.982	0.400	10	664	12	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.13675213675213677	0.957	0.455	0.357	0.982	0.400	10	664	12	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.1381766381766382	0.957	0.455	0.357	0.982	0.400	10	664	12	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.1396011396011396	0.957	0.455	0.357	0.982	0.400	10	664	12	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.14102564102564102	0.957	0.455	0.357	0.982	0.400	10	664	12	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.14245014245014245	0.957	0.455	0.357	0.982	0.400	10	664	12	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.14387464387464388	0.957	0.455	0.357	0.982	0.400	10	664	12	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.1452991452991453	0.959	0.476	0.357	0.984	0.408	10	665	11	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.14672364672364674	0.959	0.476	0.357	0.984	0.408	10	665	11	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.14814814814814817	0.959	0.476	0.357	0.984	0.408	10	665	11	18
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.14957264957264957	0.957	0.450	0.321	0.984	0.375	9	665	11	19
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.150997150997151	0.957	0.450	0.321	0.984	0.375	9	665	11	19
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.15242165242165243	0.957	0.450	0.321	0.984	0.375	9	665	11	19
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.15384615384615385	0.957	0.450	0.321	0.984	0.375	9	665	11	19
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.15527065527065528	0.957	0.450	0.321	0.984	0.375	9	665	11	19
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.1566951566951567	0.957	0.450	0.321	0.984	0.375	9	665	11	19
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.15811965811965814	0.957	0.450	0.321	0.984	0.375	9	665	11	19
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.15954415954415954	0.957	0.450	0.321	0.984	0.375	9	665	11	19
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.16096866096866097	0.957	0.450	0.321	0.984	0.375	9	665	11	19
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.1623931623931624	0.957	0.450	0.321	0.984	0.375	9	665	11	19
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.16381766381766383	0.957	0.450	0.321	0.984	0.375	9	665	11	19
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.16524216524216526	0.956	0.421	0.286	0.984	0.340	8	665	11	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.16666666666666669	0.956	0.421	0.286	0.984	0.340	8	665	11	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.16809116809116809	0.956	0.421	0.286	0.984	0.340	8	665	11	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.16951566951566951	0.956	0.421	0.286	0.984	0.340	8	665	11	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.17094017094017094	0.956	0.421	0.286	0.984	0.340	8	665	11	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.17236467236467237	0.956	0.421	0.286	0.984	0.340	8	665	11	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.1737891737891738	0.956	0.421	0.286	0.984	0.340	8	665	11	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.17521367521367523	0.956	0.421	0.286	0.984	0.340	8	665	11	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.17663817663817666	0.956	0.421	0.286	0.984	0.340	8	665	11	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.17806267806267806	0.957	0.444	0.286	0.985	0.348	8	666	10	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.1794871794871795	0.957	0.444	0.286	0.985	0.348	8	666	10	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.18091168091168092	0.957	0.444	0.286	0.985	0.348	8	666	10	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.18233618233618235	0.957	0.444	0.286	0.985	0.348	8	666	10	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.18376068376068377	0.957	0.444	0.286	0.985	0.348	8	666	10	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.1851851851851852	0.957	0.444	0.286	0.985	0.348	8	666	10	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.18660968660968663	0.957	0.444	0.286	0.985	0.348	8	666	10	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.18803418803418803	0.957	0.444	0.286	0.985	0.348	8	666	10	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.18945868945868946	0.959	0.471	0.286	0.987	0.356	8	667	9	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.1908831908831909	0.959	0.471	0.286	0.987	0.356	8	667	9	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.19230769230769232	0.959	0.471	0.286	0.987	0.356	8	667	9	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.19373219373219375	0.959	0.471	0.286	0.987	0.356	8	667	9	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.19515669515669518	0.959	0.471	0.286	0.987	0.356	8	667	9	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.1965811965811966	0.959	0.471	0.286	0.987	0.356	8	667	9	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.198005698005698	0.959	0.471	0.286	0.987	0.356	8	667	9	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.19943019943019943	0.959	0.471	0.286	0.987	0.356	8	667	9	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.20085470085470086	0.959	0.471	0.286	0.987	0.356	8	667	9	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.2022792022792023	0.959	0.471	0.286	0.987	0.356	8	667	9	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.20370370370370372	0.959	0.471	0.286	0.987	0.356	8	667	9	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.20512820512820515	0.959	0.471	0.286	0.987	0.356	8	667	9	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.20655270655270655	0.959	0.471	0.286	0.987	0.356	8	667	9	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.20797720797720798	0.959	0.471	0.286	0.987	0.356	8	667	9	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.2094017094017094	0.959	0.471	0.286	0.987	0.356	8	667	9	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.21082621082621084	0.960	0.500	0.286	0.988	0.364	8	668	8	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.21225071225071226	0.960	0.500	0.286	0.988	0.364	8	668	8	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.2136752136752137	0.960	0.500	0.286	0.988	0.364	8	668	8	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.21509971509971512	0.960	0.500	0.286	0.988	0.364	8	668	8	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.21652421652421652	0.960	0.500	0.286	0.988	0.364	8	668	8	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.21794871794871795	0.960	0.500	0.286	0.988	0.364	8	668	8	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.21937321937321938	0.960	0.500	0.286	0.988	0.364	8	668	8	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.2207977207977208	0.960	0.500	0.286	0.988	0.364	8	668	8	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.22222222222222224	0.960	0.500	0.286	0.988	0.364	8	668	8	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.22364672364672367	0.960	0.500	0.286	0.988	0.364	8	668	8	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.2250712250712251	0.960	0.500	0.286	0.988	0.364	8	668	8	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.2264957264957265	0.960	0.500	0.286	0.988	0.364	8	668	8	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.22792022792022792	0.960	0.500	0.286	0.988	0.364	8	668	8	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.22934472934472935	0.960	0.500	0.286	0.988	0.364	8	668	8	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.23076923076923078	0.960	0.500	0.286	0.988	0.364	8	668	8	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.2321937321937322	0.960	0.500	0.286	0.988	0.364	8	668	8	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.23361823361823364	0.960	0.500	0.286	0.988	0.364	8	668	8	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.23504273504273507	0.960	0.500	0.286	0.988	0.364	8	668	8	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.23646723646723647	0.960	0.500	0.286	0.988	0.364	8	668	8	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.2378917378917379	0.960	0.500	0.286	0.988	0.364	8	668	8	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.23931623931623933	0.960	0.500	0.286	0.988	0.364	8	668	8	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.24074074074074076	0.960	0.500	0.286	0.988	0.364	8	668	8	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.24216524216524218	0.960	0.500	0.286	0.988	0.364	8	668	8	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.2435897435897436	0.960	0.500	0.286	0.988	0.364	8	668	8	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.245014245014245	0.960	0.500	0.286	0.988	0.364	8	668	8	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.24643874643874644	0.960	0.500	0.286	0.988	0.364	8	668	8	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.24786324786324787	0.960	0.500	0.286	0.988	0.364	8	668	8	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.2492877492877493	0.960	0.500	0.286	0.988	0.364	8	668	8	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.25071225071225073	0.960	0.500	0.286	0.988	0.364	8	668	8	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.25213675213675213	0.960	0.500	0.286	0.988	0.364	8	668	8	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.2535612535612536	0.960	0.500	0.286	0.988	0.364	8	668	8	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.254985754985755	0.960	0.500	0.286	0.988	0.364	8	668	8	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.25641025641025644	0.960	0.500	0.286	0.988	0.364	8	668	8	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.25783475783475784	0.960	0.500	0.286	0.988	0.364	8	668	8	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.25925925925925924	0.960	0.500	0.286	0.988	0.364	8	668	8	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.2606837606837607	0.960	0.500	0.286	0.988	0.364	8	668	8	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.2621082621082621	0.960	0.500	0.286	0.988	0.364	8	668	8	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.26353276353276356	0.960	0.500	0.286	0.988	0.364	8	668	8	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.26495726495726496	0.960	0.500	0.286	0.988	0.364	8	668	8	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.2663817663817664	0.960	0.500	0.286	0.988	0.364	8	668	8	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.2678062678062678	0.960	0.500	0.286	0.988	0.364	8	668	8	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.2692307692307692	0.960	0.500	0.286	0.988	0.364	8	668	8	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.2706552706552707	0.960	0.500	0.286	0.988	0.364	8	668	8	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.2720797720797721	0.960	0.500	0.286	0.988	0.364	8	668	8	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.27350427350427353	0.962	0.533	0.286	0.990	0.372	8	669	7	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.27492877492877493	0.962	0.533	0.286	0.990	0.372	8	669	7	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.2763532763532764	0.962	0.533	0.286	0.990	0.372	8	669	7	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.2777777777777778	0.962	0.533	0.286	0.990	0.372	8	669	7	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.2792022792022792	0.962	0.533	0.286	0.990	0.372	8	669	7	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.28062678062678065	0.962	0.533	0.286	0.990	0.372	8	669	7	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.28205128205128205	0.962	0.533	0.286	0.990	0.372	8	669	7	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.2834757834757835	0.962	0.533	0.286	0.990	0.372	8	669	7	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.2849002849002849	0.962	0.533	0.286	0.990	0.372	8	669	7	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.28632478632478636	0.962	0.533	0.286	0.990	0.372	8	669	7	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.28774928774928776	0.962	0.533	0.286	0.990	0.372	8	669	7	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.28917378917378916	0.962	0.533	0.286	0.990	0.372	8	669	7	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.2905982905982906	0.962	0.533	0.286	0.990	0.372	8	669	7	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.292022792022792	0.962	0.533	0.286	0.990	0.372	8	669	7	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.2934472934472935	0.962	0.533	0.286	0.990	0.372	8	669	7	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.2948717948717949	0.962	0.533	0.286	0.990	0.372	8	669	7	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.29629629629629634	0.962	0.533	0.286	0.990	0.372	8	669	7	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.29772079772079774	0.962	0.533	0.286	0.990	0.372	8	669	7	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.29914529914529914	0.962	0.533	0.286	0.990	0.372	8	669	7	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.3005698005698006	0.962	0.533	0.286	0.990	0.372	8	669	7	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.301994301994302	0.962	0.533	0.286	0.990	0.372	8	669	7	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.30341880341880345	0.962	0.533	0.286	0.990	0.372	8	669	7	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.30484330484330485	0.962	0.533	0.286	0.990	0.372	8	669	7	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.3062678062678063	0.962	0.533	0.286	0.990	0.372	8	669	7	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.3076923076923077	0.962	0.533	0.286	0.990	0.372	8	669	7	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.3091168091168091	0.962	0.533	0.286	0.990	0.372	8	669	7	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.31054131054131057	0.962	0.533	0.286	0.990	0.372	8	669	7	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.31196581196581197	0.962	0.533	0.286	0.990	0.372	8	669	7	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.3133903133903134	0.962	0.533	0.286	0.990	0.372	8	669	7	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.3148148148148148	0.962	0.533	0.286	0.990	0.372	8	669	7	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.3162393162393163	0.962	0.533	0.286	0.990	0.372	8	669	7	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.3176638176638177	0.962	0.533	0.286	0.990	0.372	8	669	7	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.3190883190883191	0.962	0.533	0.286	0.990	0.372	8	669	7	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.32051282051282054	0.962	0.533	0.286	0.990	0.372	8	669	7	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.32193732193732194	0.962	0.533	0.286	0.990	0.372	8	669	7	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.3233618233618234	0.962	0.533	0.286	0.990	0.372	8	669	7	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.3247863247863248	0.962	0.533	0.286	0.990	0.372	8	669	7	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.32621082621082625	0.962	0.533	0.286	0.990	0.372	8	669	7	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.32763532763532766	0.962	0.533	0.286	0.990	0.372	8	669	7	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.32905982905982906	0.962	0.533	0.286	0.990	0.372	8	669	7	20
logistic_regression	fold3_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.3304843304843305	0.962	0.533	0.286	0.990	0.372	8	669	7	20
