model	model_nr	dataset	k	n_repeats	threshold	accuracy	precision	recall	specificity	f1	tp	tn	fp	fn
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.24137931034482757	0.927	0.455	0.312	0.972	0.370	5	212	6	11
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.24568965517241378	0.927	0.455	0.312	0.972	0.370	5	212	6	11
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.25	0.927	0.455	0.312	0.972	0.370	5	212	6	11
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.2543103448275862	0.927	0.455	0.312	0.972	0.370	5	212	6	11
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.25862068965517243	0.927	0.455	0.312	0.972	0.370	5	212	6	11
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.2629310344827586	0.927	0.455	0.312	0.972	0.370	5	212	6	11
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.2672413793103448	0.927	0.455	0.312	0.972	0.370	5	212	6	11
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.27155172413793105	0.927	0.455	0.312	0.972	0.370	5	212	6	11
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.27586206896551724	0.927	0.455	0.312	0.972	0.370	5	212	6	11
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.2801724137931034	0.927	0.455	0.312	0.972	0.370	5	212	6	11
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.28448275862068967	0.927	0.455	0.312	0.972	0.370	5	212	6	11
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.28879310344827586	0.927	0.455	0.312	0.972	0.370	5	212	6	11
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.29310344827586204	0.923	0.400	0.250	0.972	0.308	4	212	6	12
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.2974137931034483	0.923	0.400	0.250	0.972	0.308	4	212	6	12
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.3017241379310345	0.923	0.400	0.250	0.972	0.308	4	212	6	12
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.30603448275862066	0.923	0.400	0.250	0.972	0.308	4	212	6	12
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.3103448275862069	0.923	0.400	0.250	0.972	0.308	4	212	6	12
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.3146551724137931	0.927	0.444	0.250	0.977	0.320	4	213	5	12
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.3189655172413793	0.927	0.444	0.250	0.977	0.320	4	213	5	12
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.3232758620689655	0.932	0.500	0.250	0.982	0.333	4	214	4	12
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.3275862068965517	0.936	0.571	0.250	0.986	0.348	4	215	3	12
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.3318965517241379	0.936	0.571	0.250	0.986	0.348	4	215	3	12
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.33620689655172414	0.936	0.571	0.250	0.986	0.348	4	215	3	12
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.34051724137931033	0.936	0.571	0.250	0.986	0.348	4	215	3	12
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.3448275862068966	0.936	0.571	0.250	0.986	0.348	4	215	3	12
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.34913793103448276	0.932	0.500	0.188	0.986	0.273	3	215	3	13
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.35344827586206895	0.932	0.500	0.188	0.986	0.273	3	215	3	13
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.3577586206896552	0.932	0.500	0.188	0.986	0.273	3	215	3	13
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.3620689655172414	0.932	0.500	0.188	0.986	0.273	3	215	3	13
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.36637931034482757	0.932	0.500	0.188	0.986	0.273	3	215	3	13
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.3706896551724138	0.932	0.500	0.188	0.986	0.273	3	215	3	13
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.375	0.932	0.500	0.188	0.986	0.273	3	215	3	13
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.3793103448275862	0.932	0.500	0.188	0.986	0.273	3	215	3	13
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.38362068965517243	0.932	0.500	0.188	0.986	0.273	3	215	3	13
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.3879310344827586	0.932	0.500	0.188	0.986	0.273	3	215	3	13
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.3922413793103448	0.932	0.500	0.188	0.986	0.273	3	215	3	13
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.39655172413793105	0.932	0.500	0.188	0.986	0.273	3	215	3	13
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.40086206896551724	0.932	0.500	0.188	0.986	0.273	3	215	3	13
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.4051724137931034	0.932	0.500	0.188	0.986	0.273	3	215	3	13
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.40948275862068967	0.932	0.500	0.188	0.986	0.273	3	215	3	13
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.41379310344827586	0.936	0.600	0.188	0.991	0.286	3	216	2	13
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.41810344827586204	0.936	0.600	0.188	0.991	0.286	3	216	2	13
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.4224137931034483	0.936	0.600	0.188	0.991	0.286	3	216	2	13
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.4267241379310345	0.936	0.600	0.188	0.991	0.286	3	216	2	13
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.43103448275862066	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.4353448275862069	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.4396551724137931	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.4439655172413793	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.4482758620689655	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.4525862068965517	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.4568965517241379	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.46120689655172414	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.46551724137931033	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.4698275862068965	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.47413793103448276	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.47844827586206895	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.48275862068965514	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.4870689655172414	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.49137931034482757	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.4956896551724138	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.5	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.5043103448275862	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.5086206896551724	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.5129310344827586	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.5172413793103449	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.521551724137931	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.5258620689655172	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.5301724137931034	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.5344827586206896	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.5387931034482758	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.5431034482758621	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.5474137931034483	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.5517241379310345	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.5560344827586207	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.5603448275862069	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.5646551724137931	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.5689655172413793	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.5732758620689655	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.5775862068965517	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.5818965517241379	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.5862068965517241	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.5905172413793104	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.5948275862068966	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.5991379310344828	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.603448275862069	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.6077586206896551	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.6120689655172413	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.6163793103448276	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.6206896551724138	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.625	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.6293103448275862	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.6336206896551724	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.6379310344827586	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.6422413793103449	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.646551724137931	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.6508620689655172	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.6551724137931034	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.6594827586206896	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.6637931034482758	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.6681034482758621	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.6724137931034483	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.6767241379310345	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.6810344827586207	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.6853448275862069	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.6896551724137931	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.6939655172413793	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.6982758620689655	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.7025862068965517	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.7068965517241379	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.7112068965517241	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.7155172413793104	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.7198275862068966	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.7241379310344828	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.728448275862069	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.7327586206896551	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.7370689655172413	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.7413793103448276	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.7456896551724138	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.75	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.7543103448275862	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.7586206896551724	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.7629310344827586	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.7672413793103449	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.771551724137931	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.7758620689655172	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.7801724137931034	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.7844827586206896	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.7887931034482758	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.7931034482758621	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.7974137931034483	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.8017241379310345	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.8060344827586207	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.8103448275862069	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.814655172413793	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.8189655172413793	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.8232758620689655	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.8275862068965517	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.8318965517241379	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.8362068965517241	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.8405172413793104	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.8448275862068966	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.8491379310344828	0.936	0.667	0.125	0.995	0.211	2	217	1	14
logistic_regression	fold3_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.853448275862069	0.936	0.667	0.125	0.995	0.211	2	217	1	14
